city,lat,lon
Koussané,14.8842,-11.2347
Devonport,-41.18,146.3503
Youwarou,15.3683,-4.2628
Laupheim,48.2289,9.8797
Dunajská Streda,47.9961,17.6147
Thiotte,18.2438,-71.8416
Trotwood,39.7926,-84.3165
Buyende,1.1475,33.1611
Koiri Bigha,25.2167,85.0667
Ensley,30.5259,-87.2733
Lysander,43.1799,-76.3745
Copertino,40.2667,18.05
Mangidy,-21.2569,46.7952
Kapolei,21.3399,-158.0677
Monte Alegre,-6.0678,-35.3319
Bataguaçu,-21.7139,-52.4219
Anjarkandi,11.8822,75.5097
North Platte,41.1263,-100.7641
Oliveira do Bairro,40.5167,-8.5
Dalnerechensk,45.9333,133.7333
Nova Milanese,45.5833,9.2
Frontera,18.5336,-92.6469
Shiling,27.3576,105.1535
Tembagapura,-4.1428,137.0906
Tubungan,10.78,122.3
Curumaní,9.2,-73.55
Kulattuppālaiyam,10.7613,77.5843
Ain Dfali,34.5984,-5.5473
Nagykőrös,47.0331,19.7839
Ladner,49.0833,-123.0833
Mednogorsk,51.4222,57.5953
Khairā Tolā,26.8958,84.1403
Hudson,41.2399,-81.4408
Harborne,52.46,-1.95
Xingang,28.9294,112.316
Gyêgu,33.0166,96.7333
Zhaoling,27.5975,113.1156
Rawtenstall,53.699,-2.291
Hailsham,50.8647,0.2577
Majdel Aanjar,33.7075,35.9039
Ambohitrarivo,-17.4772,48.3541
Mahela,-20.9687,48.4412
Marovato,-15.783,48.0861
Farahalana,-14.4272,50.1521
Analamisampy,-22.4767,43.6617
Ambohitoaka,-16.0053,47.6498
Miantsoarivo,-19.1964,47.4109
Ankaramy,-13.9809,48.1804
Ankilizato,-20.4088,45.0463
Andalatanosy,-24.6713,45.5976
Kungsbacka,57.4833,12.0667
Ka-Bungeni,-23.206,30.224
Carletonville,-26.3581,27.3981
Dindori,22.9414,81.0797
Candiac,45.38,-73.52
Valencia,-0.9525,-79.3531
Despotovac,44.0833,21.4333
Wichian Buri,15.6578,101.106
Nový Jičín,49.5944,18.0103
Panelas,-8.6639,-36.0058
Olivet,47.8639,1.9006
Stoneham,42.4741,-71.0972
Fishkill,41.5129,-73.9271
Douar Azla,35.5564,-5.2453
Ivoti,-29.5908,-51.1608
Litoměřice,50.5342,14.1328
Mobetsu,44.35,143.35
Lisse,52.25,4.55
Vandiperiyār,9.57,77.0906
Emirdağ,39.0167,31.15
Lagoa,37.1347,-8.4528
Yaguachi Nuevo,-2.12,-79.69
Labuleng,35.1973,102.5187
Bormujos,37.3667,-6.0667
Malinalco,18.9483,-99.4947
Essa,44.25,-79.7833
Latauna,26.0912,86.8809
Radcliff,37.8204,-85.9365
Sandviken,60.6167,16.7667
Manuel B. Gonnet,-34.85,-58.0167
March,52.551,0.088
Encantado,-29.2358,-51.87
Minbu,20.18,94.87
Frederikshavn,57.4337,10.5333
Nikaho,39.203,139.9077
Paradise,47.5333,-52.8667
Dabeiba,7,-76.25
Las Breñas,-27.0667,-61.0667
Scherpenheuvel,50.9797,4.9764
Kamabougou,12.4822,-6.7911
Loos,50.6128,3.0144
Muttupet,10.395,79.4935
Minbya,20.3622,93.2733
Mékhé,15.1135,-16.6316
Hopewell,37.2915,-77.2985
Abu,24.5925,72.7083
Torcy,48.8502,2.6508
Klatovy,49.3953,13.295
Prairie Village,38.9874,-94.6362
Nijlen,51.1611,4.6703
Clifton,52.904,-1.177
Huaibaijie,35.705,109.5828
San Felíu de Guixols,41.7833,3.0333
Vyshhorod,50.5833,30.5
Swinton,53.5122,-2.3412
Dover,40.0019,-76.8698
Ardahan,41.1111,42.7022
Famaillá,-27.05,-65.4
Stadthagen,52.3247,9.2069
Keene,42.9494,-72.2998
Bathgate,55.9024,-3.6431
Itaocara,-21.6789,-42.0819
Biancavilla,37.6453,14.8636
Gubakha,58.8706,57.5933
Pul-e ‘Alam,33.9808,69.035
Market Harborough,52.4775,-0.9206
Nyakrom,5.6103,-0.7877
Wulongpu,37.9356,110.3566
Laguna de Duero,41.5833,-4.7167
Dialakoroba,12.2664,-7.9261
West Springfield,38.7771,-77.2268
Bhirāha,25.7978,86.0736
Zduńska Wola,51.6,18.9667
Deuil-la-Barre,48.9767,2.3272
Shahriston,39.7667,68.8167
Jequitinhonha,-16.4339,-41.0028
Vadakarai Kīl Pidāgai,9.0401,77.2741
Kotido,3.0061,34.1125
Shurugwi,-19.6667,30
New Brighton,45.0658,-93.206
Ayos,3.9069,12.5272
El Palmar,37.9422,-1.1614
Wellington,52.7001,-2.5157
Colorado,-22.8378,-51.9728
Apolda,51.0167,11.5167
Dorohoi,47.9597,26.3997
Challans,46.8467,-1.8781
Trebišov,48.6333,21.7167
Vellalūr,10.9775,77.026
Losser,52.2617,7.0044
Lermontov,44.1167,42.9833
Pointe à Raquettes,18.7847,-73.0617
Hollola,60.9867,25.5167
La Democracia,14.2308,-90.9472
Garoua Boulaï,5.8833,14.55
Kocaali,41.0547,30.8503
Zeewolde,52.3333,5.5167
Ramos,15.6667,120.6417
Kalat,29.03,66.589
Luruaco,10.6083,-75.1417
Marcinelle,50.3992,4.4469
Rivera,2.7853,-75.2589
Mahādebnagar,24.6896,87.9384
Mendeleyevsk,55.9,52.3333
Ekeren,51.2833,4.4167
Watertown,43.1893,-88.7285
Duncan,34.5408,-97.9215
Northwich,53.259,-2.518
Pietrasanta,43.9452,10.2183
Baile Átha Luain,53.4236,-7.9425
Viga,13.87,124.3
Calabasas,34.1375,-118.6689
Corinth,33.1434,-97.0682
Guadalupe,2.025,-75.7572
Bhadās,25.5184,86.4434
Garden City,40.7266,-73.6447
Genzano di Roma,41.7022,12.6925
Vale de Cambra,40.85,-8.4
Winchester,42.4518,-71.1463
Golitsyno,55.6147,36.9872
Araçariguama,-23.4386,-47.0614
Waltham Abbey,51.6846,4e-4
Malacatancito,15.2167,-91.5167
Nazca,-14.8289,-74.9436
Watertown,44.9094,-97.1532
Patacamaya,-17.2333,-67.9167
Wallenhorst,52.35,8.0167
Maisons-Laffitte,48.9469,2.1456
Oteiza,8.7437,126.2214
Azové,6.95,1.7
General Luna,9.783,126.156
Sarandi,-27.9439,-52.9228
Ventimiglia,43.7903,7.6083
Vagos,40.5553,-8.6814
Hadyach,50.3667,34
Blangmangat,5.1881,97.1403
Arcos de Valdevez,41.85,-8.4167
Coralville,41.699,-91.5967
Villanueva de la Cañada,40.45,-3.9833
El Calafate,-50.3378,-72.26
Guanajay,22.9306,-82.6881
Nayāgaon,26.7486,76.3273
Tadmaït,36.75,3.9
Chitarpur,23.5794,85.6548
Naolinco de Victoria,19.6367,-96.8525
Dokuchaievsk,47.7519,37.6783
Valašské Meziříčí,49.4717,17.9711
Selvazzano Dentro,45.3898,11.7859
Qaţanā,33.4376,36.0789
Cajabamba,-7.6237,-78.046
Xinsi,34.6503,104.6302
Ahwa,20.75,73.6833
Ramona,33.0474,-116.8766
Erdington,52.5236,-1.8378
Auch,43.6465,0.5855
Nogoyá,-32.4,-59.8
Pawni,20.78,79.63
Christiansburg,37.1406,-80.4036
Torre del Mar,36.75,-4.0833
Tassin-la-Demi-Lune,45.764,4.78
Bressanone,46.7165,11.6579
Balen,51.1708,5.1697
Tadotsu,34.2667,133.75
Kagadi,0.9411,30.8108
Siqueira Campos,-23.6889,-49.8339
Yanshanbu,26.3326,107.1071
Saint-Dizier,48.6383,4.9497
Camilo Ponce Enríquez,-3.05,-79.7333
Zunheboto,26.0146,94.5264
Pulimāthu,8.742,76.8941
Manosque,43.8342,5.7839
Beek en Donk,51.5161,5.6208
Nāḩiyat al Kifl,32.2302,44.3817
Beshariq,40.4358,70.6103
Kapfenberg,47.4333,15.2833
Pitogo,13.785,122.0881
Pedra,-8.5006,-36.9456
Frascati,41.8167,12.6833
Ashland,37.6942,-122.1159
Sèvres,48.8239,2.2117
Achhnera,27.18,77.77
Ait Bouziyane,33.8167,-5.2749
Lumbatan,7.785,124.256
Gormi,26.6003,78.5119
Lunbei,23.7789,120.3331
Laguna Beach,33.5455,-117.7613
Bonney Lake,47.1791,-122.17
Cartago,9.8667,-83.9167
Naraura,28.1967,78.3814
San José Ojetenam,15.2167,-91.9667
Butig,7.7239,124.3011
Kungälv,57.8667,11.9667
Cataño,18.4375,-66.144
Amoucha,36.3833,5.4167
Ogre,56.8169,24.6047
Pariyāpuram,11.0146,75.8746
Kavallemmāvu,9.4361,76.8819
Kodarmā,24.4675,85.594
Kaler,25.118,84.4955
Yavuzeli,37.3192,37.568600000000004
Baravāt,29.0656,58.4039
Saint-Lambert,45.5,-73.5167
Kumano,34.3358,132.5847
Linstead,18.1368,-77.0317
Kanchika,16.6856,80.3892
Nasrullāhganj,22.6837,77.2707
Morrinhos,-3.2289,-40.125
Vernāg,33.5377,75.2503
San Miguel de Papasquiaro,24.8304,-105.34
Kavak,41.0736,36.0403
Scarborough,43.5911,-70.3682
Ivato,-20.6332,47.1981
Quartier Militaire,-20.25,57.55
Nefta,33.8833,7.8833
Ojinaga,29.5644,-104.4164
Machesney Park,42.3666,-89.0266
Vayanūr,12.0699,75.6825
Cambará,-23.0458,-50.0739
Ashtown,53.3753,-6.3306
Martha Lake,47.8479,-122.2327
Keta,5.9167,0.9833
Seva,5.9167,0.9833
Cartagena,-33.5425,-71.5958
Burg,52.2725,11.855
Boura,12.4117,-4.5392
Kulkent,40.15,70.7
Roselle,41.9809,-88.0861
Chunakara Vadakku,9.1853,76.5995
Curchorem,15.2603,74.1083
Ayagawa,34.25,133.9167
Vega Baja,18.4406,-66.3997
Rāvar,31.2633,56.8072
Kerūr,16.0138,75.5463
Garmdarreh,35.7478,51.0678
Idak,32.9741,70.1988
Rosita,13.8833,-84.4
Asaita,11.5667,41.4333
Fangliao,22.3656,120.5936
Byala Slatina,43.467,23.933
Krnov,50.0906,17.6986
Volendam,52.4994,5.0675
Amalfi,6.9167,-75.0833
Kittanapalli,12.5133,78.1844
Murādpur,25.8,86.0055
Ambriz,-7.85,13.1167
Feira Grande,-9.9,-36.6778
Combs-la-Ville,48.67,2.56
Nakūr,29.9189,77.3044
Buenavista,8.6833,-75.25
Bulle,46.6167,7.05
Barbate de Franco,36.1833,-5.9167
Atkarsk,51.8667,45
Kluczbork,50.9833,18.2167
Jarqo‘rg‘on,37.5083,67.4167
Sun Valley,39.6104,-119.777
Sidi Ifni,29.3833,-10.1667
Picasent,39.3611,-0.46
Kenilworth,52.341,-1.566
Goldasht,32.6244,51.4383
Inhapim,-19.5489,-42.12
Dalān,25.603,87.5592
Shaomi,26.45,104.8833
Gaoshu,22.8202,120.5979
Candelaria de La Frontera,14.1167,-89.65
Crystal,45.0377,-93.3599
Patharia,23.8992,79.1939
Avon,39.7601,-86.3916
Beixingzhuang,35.7054,111.1176
Andoany,-13.4,48.2666
Horad Smalyavichy,54.1,28.0667
Mallasamudram,11.4933,78.0312
Conchal,-22.33,-47.1728
Tequixquiac,19.9097,-99.1417
Lucala,-9.6333,14.0667
Moirāng,24.349,93.69
Dip,26.2369,86.3107
Oytal,42.9153,73.2549
Kitajima,34.1333,134.55
Mullingar,53.5333,-7.35
North Plainfield,40.6209,-74.4386
Herdecke,51.4,7.4333
Khaw Zar Chaung Wa,15.0375,97.8293
Álvares Machado,-22.0789,-51.4719
Llaillay,-32.8403,-70.9483
Moncagua,13.5333,-88.25
Nanyangcun,34.7015,108.3295
Lefkáda,38.7167,20.65
Haddada,34.2236,-6.5111
General Viamonte,-35,-61.0333
Bagulā,23.335,88.644
Wednesfield,52.5998,-2.0827
La Trinidad,12.5578,-86.1835
Prieto Diaz,13.0408,124.1931
Gujan-Mestras,44.6364,-1.0667
Guía de Isora,28.211,-16.7784
Pullappalli,9.6833,76.6167
Okahandja,-21.9796,16.91
Zaghouan,36.4056,10.1431
Zedelgem,51.1333,3.1333
Røyken,59.7336,10.4289
Onondaga,42.9686,-76.2169
Hialeah Gardens,25.8878,-80.3569
Olindina,-11.3669,-38.3328
Areia,-6.9628,-35.6919
Chincholi,17.4651,77.4187
Fucecchio,43.7333,10.8
Manimala,9.5736,77.0819
Corcoran,36.0841,-119.5613
Morombe,-21.7391,43.3657
Olteniţa,44.0867,26.6367
Manzanares,5.2519,-75.1569
Barakī Barak,33.9692,68.9447
Anthem,33.856,-112.1168
Andorra la Vella,42.5,1.5
Tocantinópolis,-6.3289,-47.4158
Santa Fe de Antioquia,6.55,-75.8167
Timmāpur,19.0484,78.6414
Büdingen,50.2908,9.1125
Bear,39.6189,-75.6808
Lajas,22.4164,-80.2906
DeBary,28.8815,-81.324
Savanna-la-Mar,18.2167,-78.1333
Hirpardangal,24.0474,86.8648
Manki,14.1789,74.4818
Sipoo,60.375,25.2667
Penarth,51.43,-3.17
Fleurus,50.4843,4.5518
Farsley,53.8116,-1.6718
Sliema,35.9122,14.5042
Parabcan,13.71,123.745
Bouzeghaia,36.3333,1.25
Millbrae,37.5994,-122.4023
Warrenton,-28.1114,24.8497
Bad Rappenau,49.2333,9.1
Yahualica de González Gallo,21.1781,-102.886
Furukawa,36.2381,137.1862
Svishtov,43.6113,25.3569
Albertville,34.2633,-86.2108
Sardinata,8.0833,-72.8
Dawmat al Jandal,29.8153,39.8664
Santa Ana,14.5277,121.0766
Čadca,49.4386,18.7883
Barreirinha,-2.8025,-57.068600000000004
Camacan,-15.4189,-39.4958
Gif-sur-Yvette,48.7018,2.1339
Senador José Porfírio,-2.5908,-51.9539
Oshwe,-3.4188,19.4334
Govardhan,27.5,77.47
Meoqui,28.2722,-105.4819
Waynesboro,38.0674,-78.9014
Los Llanos,18.62,-69.5
Boriziny,-15.5602,47.6691
El Amria,35.5333,-1.0167
Talayolaparambu,9.785,76.4481
Lincoln,41.9171,-71.4505
Kihei,20.7653,-156.4454
Penwortham,53.74,-2.72
West Rancho Dominguez,33.9057,-118.2683
Uenohara,35.6302,139.1113
Bélabo,4.9333,13.3
Rāman Mandi,29.9504,74.9619
Eschborn,50.1436,8.57
Esparraguera,41.5381,1.8692
Pokhuria,25.2379,87.6459
Letterkenny,54.95,-7.7333
Sinjār,36.3208,41.8764
Verkhniy Ufaley,56.0667,60.2333
Mentana,42.0337,12.6444
Biggleswade,52.0855,-0.2557
Vengattūr,13.0999,79.9321
Yalvaç,38.2956,31.18
Potters Bar,51.698,-0.183
Ust’-Katav,54.9333,58.1833
Kafr Baţnā,33.5117,36.3727
Metzingen,48.5367,9.2858
Saint-Louis,47.59,7.57
Melila,9.0083,76.85
Sanga,34.6003,135.6956
Bobleshwar,16.83,75.73
Greenwood,34.1947,-82.1542
Meiwa,34.55,136.6167
Strakonice,49.2614,13.9025
Katangi,23.4412,79.7962
Huautla,21.0308,-98.285
Sarangani,5.412,125.422
Vernon,41.1973,-74.4857
Sabana de Torres,7.4,-73.5
Litvínov,50.6008,13.6111
Jogipet,17.8356,78.0681
Summit,40.7154,-74.3647
Melchor Romero,-34.9492,-58.0472
Hulikal,11.3193,76.7732
Ottobrunn,48.0667,11.6667
Mutatá,7.2442,-76.4358
Nadvirna,48.6333,24.5833
Ouani,-12.135,44.4275
Kafr Sa‘d,31.3557,31.6848
Reni,27.161,76.713
Vilcún,-38.65,-72.2333
Zabrat,40.4775,49.9417
Coração de Maria,-12.2333,-38.75
San Antonio La Paz,14.75,-90.2833
San Pablo Jocopilas,14.5833,-91.45
Aljaraque,37.2667,-7.0167
Lazi,9.128,123.634
East Peoria,40.6736,-89.5419
Nkowakowa,-23.886,30.293
Vélizy-Villacoublay,48.7834,2.1834
Central Falls,41.8901,-71.3934
Sucre,8.8139,-74.7253
Chavasshēri,11.9647,75.6176
Foleshill,52.4255,-1.502
San Juan Cotzocón,17.1667,-95.7833
Anastácio,-20.4839,-55.8069
Mount Pearl Park,47.5189,-52.8058
Piddig,18.1647,120.7172
Yuli,41.3351,86.2614
Hérouville-Saint-Clair,49.2044,-0.3253
Chatayamangalam,8.8421,76.8644
Fontaine,45.1939,5.6856
Emiliano Zapata,17.7446,-91.7651
Heide,54.1961,9.0933
Kondāzhi,10.727,76.3954
Karnobat,42.65,26.983
Almoradí,38.1097,-0.7894
Biddeford,43.4673,-70.4511
Caculé,-14.5028,-42.2219
Baclayon,9.6227,123.9135
Ladyzhyn,48.6667,29.25
Villa Park,41.8865,-87.9779
Buriti Bravo,-5.8369,-43.8339
Roselle,40.6527,-74.2599
Puente Nacional,19.3302,-96.4837
Gan Yavne,31.7886,34.7053
Pullanpallikonam,8.6976,76.9582
McNair,38.9513,-77.4115
Molodohvardiisk,48.3444,39.6583
Chalmette,29.9438,-89.966
Naawan,8.4333,124.3
Mihama,34.7789,136.9082
Aymangala,12.0333,75.7333
Moyo,3.6504,31.72
Pirajuí,-21.9989,-49.4569
Naciria,36.75,3.8333
Junction City,39.0277,-96.8508
Finnkolo,11.2681,-5.5111
Spennymoor,54.7,-1.59
Alwaye,10.1167,76.35
Sarea Khās,26.635,84.5483
Junnārdev,22.2,78.58
Les Pennes-Mirabeau,43.4106,5.3103
Montville,40.9135,-74.3594
Sibut,5.7333,19.0833
Sipilou,7.8667,-8.1
Fenyuan,24.0154,120.6274
Maying,36.0448,102.8343
Kasamatsuchō,35.3672,136.7632
Jebba,9.1286,4.8183
Betsizaraina,-19.9591,48.7554
Las Torres de Cotillas,38.0264,-1.2436
Abbeville,50.1058,1.8358
Rixensart,50.7167,4.5333
Sanhe,35.3266,112.7681
Zhengtun,25.15,105.1333
Zurbāţīyah,33.1581,46.0385
Kiboga,0.92,31.76
Macas,-2.3667,-78.1333
Bermo,23.7878,85.9353
Quissamã,-22.1069,-41.4719
Freire,-38.9558,-72.6256
Montigny-lès-Cormeilles,48.9944,2.1958
Szczytno,53.5628,20.9853
Taishituncun,40.5364,117.1219
Bloomingdale,41.9497,-88.0895
Pavlovsk,50.4578,40.1081
Oyonnax,46.256100000000004,5.6556
Ivatsevichy,52.7167,25.3333
Valmiera,57.5381,25.4231
Gonghe,35.3333,108.0856
Hartbeespoort,-25.7442,27.8994
Acworth,34.0566,-84.6716
Káto Polemídia,34.6931,32.9992
Mechta Ouled Oulha,35.6706,4.8778
Lindsay,44.35,-78.7333
Perundurai,11.2777,77.5837
Abaeté,-19.1583,-45.4522
Arouca,40.9289,-8.2436
The Crossings,25.6708,-80.4018
Rumphi,-11.0172,33.8539
Ivrea,45.4674,7.8748
Saint-Lazare,45.4,-74.1333
Arbi’a Tighadwiyn,31.4279,-7.5253
Tapaktuan,3.25,97.1667
Diriomo,11.8667,-86.05
Çağlayancerit,37.7506,37.2931
Yorkville,41.6563,-88.4507
Sek’ot’a,12.6253,39.035
Sabunçu,40.4425,49.9481
Cedro,-6.6069,-39.0619
Lyndhurst,40.7965,-74.1099
Quickborn,53.7333,9.8972
Gurmatkāl,16.8677,77.3909
Carouge,46.1833,6.1333
Montilla,37.5833,-4.6333
Gīlān-e Gharb,34.1406,45.9183
Foley,30.3983,-87.665
Kadiria,36.5333,3.6833
Sāmbhar,26.9121,75.1836
Cudahy,33.9631,-118.183
Palmer,40.7007,-75.2628
El Tortuguero,12.8167,-84.2
Marina,36.681,-121.7892
Dajianchang,39.4772,117.0842
Guérou,16.8177,-11.8359
Taulahā,26.9566,84.0731
Natagaima,3.5833,-75.0833
Bhawānīgarh,30.27,76.04
Ceccano,41.5667,13.3333
Owen Sound,44.5667,-80.9333
Bristol,41.6827,-71.2694
Frauenfeld,47.558,8.8964
Donaueschingen,47.9531,8.5033
Daxin,26.621,107.2398
Chinameca,13.5,-88.35
Maracena,37.2,-3.6333
Hayesville,44.9793,-122.9738
Panniyannūr,11.7538,75.5528
El Doncello,1.6833,-75.2833
Yuli,23.3875,121.3764
Gornji Vakuf,43.9333,17.5833
Evesham,52.092,-1.947
Hillsborough,40.5069,-74.6523
Lochristi,51.1,3.8333
Piúma,-20.835,-40.7289
Bundibugyo,0.7125,30.06
Qorako‘l Shahri,39.5028,63.8556
Marion Oaks,29.0011,-82.1953
West Deptford,39.8431,-75.1852
Montclair,38.6111,-77.34
Požega,45.3314,17.6744
Roşiori de Vede,44.1114,24.9942
Magallanes,9.02,125.52
Brockville,44.5833,-75.6833
Tiverton,50.903,-3.488
Braine-le-Comte,50.6,4.1333
Laja,-37.2667,-72.7
Cayo Mambí,20.6647,-75.2814
Sanso,11.7114,-6.8503
Pale,43.8167,18.5667
Bartoszyce,54.25,20.8
Monte Aprazível,-20.7728,-49.7139
Valença do Piauí,-6.4078,-41.7458
Had Sahary,35.3517,3.3608
Cisnădie,45.7128,24.1508
Shoeburyness,51.5316,0.7978
Chankou,35.7122,104.5219
Yokoshibahikari,35.6667,140.5
Lordelo do Ouro,41.1532,-8.6509
Acatlán,20.1444,-98.4383
Sapulpa,36.0091,-96.1003
Palaw,12.9597,98.6545
Waldkirch,48.1,7.9667
Sidi Allal Tazi,34.5197,-6.3236
Ugong,14.5842,121.0729
Tiruttangal,9.4833,77.8333
Evans,40.366,-104.739
Rancho San Diego,32.7624,-116.9197
Senekane,-29.2525,27.7433
Edegem,51.15,4.45
Telšiai,55.9833,22.25
Nagla,29.01,79.51
Sant Pere,42.5,1.5
Ankireddikuntapālem,15.9154,80.2108
Bhatpurī,29.17,79.16
Chausa,25.5283,87.0322
Eppingen,49.1333,8.9167
Singampunari,10.1815,78.4231
Itsukaichi,35.7522,139.2667
Athiringal,9.0667,76.5
El Hermel,34.3914,36.3958
Karaçoban,39.3508,42.1119
Tervuren,50.8167,4.5
El Colegio,4.5808,-74.4425
Silvânia,-16.6589,-48.6078
Souahlia,35.0333,-1.8833
Alangāyam,12.6223,78.7521
Perry,32.472,-83.7283
Versmold,52.0436,8.15
Litherland,53.4727,-2.999
Takahata,38.0027,140.1891
Kheïredine,35.9806,0.1681
Koziatyn,49.7167,28.8333
Bignona,12.8096,-16.2301
Middleton,43.1064,-89.5059
Huangzhai,38.0751,112.6595
Yeadon,53.869,-1.688
Ibiá,-19.4778,-46.5389
Kundgol,15.2561,75.2474
Yahualica,20.9531,-98.38
São Filipe,14.895,-24.498
Chebba,35.2372,11.115
Metekora,22.1189,88.5772
Ruston,32.5328,-92.6363
Aichach,48.45,11.1333
Murayama,38.4833,140.3833
Shārūnah,28.594,30.8516
Saint John’s,17.1167,-61.85
Świebodzice,50.8667,16.3333
Dasnāpur,19.4482,78.6129
Poggiomarino,40.8,14.55
Acomb,53.96,-1.1308
Abū Şīr Banā,30.9127,31.2427
Bahía de Caráquez,-0.5995,-80.4245
Ortona,42.3557,14.4036
Tiruverumbūr,10.7937,78.769
Topola,44.2525,20.6761
Zirāpur,24.0222,76.3771
Payson,40.0355,-111.739
Samtredia,42.1625,42.3417
Tirat Karmel,32.7667,34.9667
Bo‘ka,40.8136,69.2019
West Puente Valley,34.0513,-117.9681
Guazacapán,14.0667,-90.4167
Hillegom,52.2833,4.5833
Rioja,-6.05,-77.1417
Repelón,10.55,-75.1333
Soroca,48.1667,28.3
Medeiros Neto,-17.3739,-40.2208
Adalhāt,25.282,82.9563
Simaria,25.5671,87.4929
’s-Gravenzande,52.0053,4.174
Surdulica,42.695,22.1672
Sandomierz,50.6833,21.75
Nerja,36.7469,-3.8789
Kondalāmpatti,11.6262,78.1189
Pattiyūrgrāmam,9.2,76.5
Phularwan,32.1883,73.0286
Haderslev,55.2524,9.4893
Gubbi,13.3122,76.941
Shabestar,38.18,45.7031
Akdağmadeni,39.6658,35.8836
Kilkenny,52.6477,-7.2561
Bakhri,25.5989,86.2607
Hillside,40.6961,-74.2286
Maribojoc,9.75,123.85
Santo Antônio,-6.3108,-35.4789
Ibirapitanga,-14.1639,-39.3739
Yabu,35.4,134.7667
Nova Zagora,42.483,26.017
Sulmona,42.048,13.9262
Camp Springs,38.8052,-76.9199
Guabo,-3.2388,-79.8292
Qarazhal,48.0253,70.7999
Mbaïki,3.8833,18
Goleniów,53.5636,14.8281
Chestermere,51.05,-113.8225
La Madeleine,50.6558,3.071
Mountain Brook,33.4871,-86.74
Radevormwald,51.2,7.35
Salvaterra de Magos,39.0253,-8.7933
Batad,11.42,123.12
Sokolov,50.1814,12.6403
Vellithiruthi,10.6434,76.1624
Paraguarí,-25.62,-57.16
Ghriss,35.25,0.1667
Sarapāka,17.6922,80.8614
Sant’Arcangelo di Romagna,44.0633,12.4466
Aleksandrów Łódzki,51.8194,19.3039
Quedgeley,51.825,-2.28
Vayalār,9.775,76.4292
Katkol,15.95,75.3
Bayou Cane,29.6243,-90.751
Bhānvad,21.93,69.78
Ban Pa Tueng,20.1339,99.8325
Salcedo,11.15,125.67
Guryevsk,54.2833,85.9333
Alfafar,39.4222,-0.3906
Pīrmed,9.3667,76.8708
Pomerode,-26.7408,-49.1769
La Porte,41.6069,-86.7142
Sunny Isles Beach,25.9385,-80.1246
Reigate,51.237,-0.206
Clarksville,38.322,-85.7673
Pingtan,23.2525,111.4119
Formby,53.5586,-3.0666
Tabarka,36.9544,8.7581
Kingsville,42.1,-82.7167
Bourkika,36.5,2.4833
Fantino,19.12,-70.3
Sahil,40.2239,49.576
Bellavista,-7.0668,-76.5847
Talwandi Sābo,29.9838,75.082
Qapqal,43.834,81.1581
Salémata,12.6333,-12.8167
Krolevets,51.55,33.3833
Cunha,-23.0744,-44.9597
Allison Park,40.573,-79.9603
Santa Fe,11.1856,124.9161
Karlsfeld,48.2167,11.4667
Caojiachuan,34.9,111.5
Arroyito,-23.1751,-56.7781
Namayumba,0.5281,32.2506
Doutou,6.55,1.8833
La Cruz,-32.8281,-71.1761
Madhupur,24.7,83.02
San Agustin,16.52,121.75
Sanford,43.4244,-70.7573
Palmital,-22.7889,-50.2175
Saint-Jean-de-Braye,47.9128,1.9719
Árgos,37.6167,22.7167
Perāvūrani,10.3,79.18
Pailitas,8.9667,-73.6333
Howli,26.4224,90.98
Huejúcar,22.3591,-103.2108
Ocatlán,19.3167,-98.2283
Muelle de los Bueyes,12.0667,-84.5333
Brunswick,43.9007,-69.9761
São José do Rio Preto,-22.1508,-42.9239
Ilsede,52.2667,10.1833
Hoogezand,53.1572,6.7533
Vilnohirsk,48.4781,34.0281
Timbiquí,2.7719,-77.665
Vereshchagino,58.1,54.6667
Taixi,23.7,120.2
Smithfield,41.9014,-71.5308
Newquay,50.412,-5.0757
Camborne,50.213,-5.3
Kālchīni,26.6889,89.4483
Estcourt,-29,29.8833
Oxford,39.506100000000004,-84.7446
Qifţ,26,32.8167
Palestrina,41.8333,12.9
Yorosso,12.3581,-4.7769
Oxford,33.5967,-85.8687
Imbert,19.75,-70.83
Parsāgarhi,26.0935,87.0672
Ḩamīdīyeh,31.4811,48.435
Langley Park,38.9897,-76.9808
Ādampur,31.4322,75.7148
Chhanera,21.623,76.372
Itaiópolis,-26.3358,-49.9058
Chambersburg,39.9315,-77.6556
Madamba,7.88,124.07
Hastings,44.7318,-92.8538
Rimavská Sobota,48.3814,20.02
Lower,38.9819,-74.9087
Northwood,51.601,-0.4176
Honmachi,36.0609,136.5006
San Martín,-31.4397,-68.5206
Ceres,-15.3078,-49.5978
Aswāpuram,17.8348,80.8236
Khandela,27.36,75.3
Kirovsk,67.6167,33.65
Karaisalı,37.2611,35.06
Tiquisio,8.5667,-74.2667
Dongta,38.0824,106.339
Soltau,52.9833,9.8333
Mondovì,44.3833,7.8167
Sevlievo,43.0207,25.0945
Sonthofen,47.5158,10.2811
East Ridge,34.9973,-85.2285
Jizhuang,40.3614,116.9858
Nevyansk,57.4833,60.2
Banbishancun,40.37,117.9317
Woensdrecht,51.43,4.305
Jāwad,24.5992,74.8626
Naregal,15.5732,75.808
Épernay,49.0403,3.96
Corail,18.5677,-73.8894
Silvania,4.4033,-74.3881
Taveta,-3.3956,37.6761
Dioumanzana,12.596,-7.3083
Anini-y,10.4325,121.9253
Comacchio,44.7,12.1833
Meixedo,41.8522,-6.7706
Kotelnikovo,47.6333,43.15
Columbia Heights,45.0484,-93.2472
